id,name,host_identity_verified,host_name,neighbourhood_group,neighbourhood,lat,long,instant_bookable,cancellation_policy,room_type,construction_year,price,service_fee,minimum_nights,number_of_reviews,review_rate_number,calculated_host_listings_count,availability_365,outlier_mn;
1422741,6 Bedroom Landmark West Village Townhouse,unconfirmed,Myers,Manhattan,West Village,40.73301,-74.00268,True,flexible,Entire home/apt,2013,125.0,25.0,5,28,4.0,4.0,287.0,not-outlier;
1423293,Beautiful bed and bath - Manhattan,verified,Barrett,Manhattan,East Harlem,40.79793,-73.93612,True,moderate,Private room,2003,815.0,163.0,6,0,2.0,1.0,349.0,not-outlier;
1423846,Beautiful Room Near Central Park!,unconfirmed,Bailey,Manhattan,Harlem,40.80285,-73.95166,True,moderate,Private room,2022,188.0,38.0,2,54,2.0,1.0,397.0,not-outlier;
1424398,Fantastic 1-bedroom basement apt.,verified,Carroll,Brooklyn,Bushwick,40.70642,-73.91665,True,moderate,Entire home/apt,2017,612.0,122.0,3,115,3.0,2.0,263.0,not-outlier;
1424950,Private Clinton Hill, Brooklyn Apt,verified,Cameron,Brooklyn,Clinton Hill,40.68156,-73.96537,False,moderate,Entire home/apt,2011,80.0,16.0,5,6,4.0,1.0,230.0,not-outlier;
1425502,Charming furnished Studio-Loft,unconfirmed,Cameron,Manhattan,Upper East Side,40.77368,-73.95198,True,moderate,Entire home/apt,2003,117.0,23.0,15,1,1.0,1.0,180.0,outlier;
1426055,Lovely 2 bedroom apartment with backyard access,unconfirmed,Carroll,Brooklyn,Bedford-Stuyvesant,40.68631,-73.93702,False,flexible,Entire home/apt,2003,632.0,126.0,3,204,4.0,1.0,27.0,not-outlier;
1427159,The Carlton, Brooklyn brownstone Duplex w/ garden,verified,Higgins,Brooklyn,Prospect Heights,40.67847,-73.97038,True,moderate,Entire home/apt,2014,1122.0,224.0,3,89,1.0,1.0,106.0,not-outlier;
1427712,Comfortable Manhattanville.,unconfirmed,Kelly,Manhattan,Harlem,40.81371,-73.95585,True,moderate,Private room,2010,122.0,24.0,6,130,2.0,2.0,114.0,not-outlier;
1428264,Beautiful lrg 1800's syle apt share,unconfirmed,Miller,Brooklyn,Greenpoint,40.72868,-73.95835,True,moderate,Private room,2016,213.0,43.0,7,15,1.0,3.0,3.0,not-outlier;
1428816,Location wins for East Village Apt,verified,Ferguson,Manhattan,East Village,40.73168,-73.98662,True,strict,Entire home/apt,2003,652.0,130.0,30,52,1.0,1.0,28.0,outlier;
1429369,Sunny Entire Apt with Romantic Bedroom,verified,Ellis,Brooklyn,Prospect-Lefferts Gardens,40.65689,-73.9533,False,moderate,Entire home/apt,2005,1003.0,201.0,6,58,3.0,1.0,296.0,not-outlier;
1429921,Furnished room for rent - Manhattan,verified,Miller,Manhattan,East Harlem,40.7928,-73.93967,False,moderate,Private room,2006,237.0,47.0,3,208,3.0,1.0,34.0,not-outlier;
1430473,Large Room in a Huge NY apartment.,verified,Perry,Queens,Astoria,40.77117,-73.91905,True,strict,Private room,2012,911.0,182.0,5,3,1.0,1.0,316.0,not-outlier;
1431025,West Village NYC Sun-filled Studio!,verified,Gray,Manhattan,West Village,40.73729,-74.00807,False,moderate,Entire home/apt,2003,74.0,15.0,30,7,5.0,1.0,418.0,outlier;
1433235,Cozy Brownstone Inn I(studio),verified,Bailey,Brooklyn,Bedford-Stuyvesant,40.68255,-73.91957,True,strict,Entire home/apt,2006,911.0,182.0,3,63,2.0,2.0,283.0,not-outlier;
1433787,Crown Height's Brooklyn Cozy Apt,unconfirmed,Edwards,Brooklyn,Crown Heights,40.67392,-73.94662,True,moderate,Entire home/apt,2010,843.0,169.0,5,26,1.0,1.0,405.0,not-outlier;
1434339,Amazing West Village 2br,unconfirmed,Harrison,Manhattan,West Village,40.73879,-74.00425,True,moderate,Entire home/apt,2015,706.0,141.0,27,1,5.0,1.0,414.0,outlier;
1435444,Beautiful Private Bedroom - Downstairs,unconfirmed,Taylor,Manhattan,Harlem,40.80671,-73.95082,False,flexible,Private room,2015,146.0,29.0,1,107,2.0,1.0,253.0,not-outlier;
1435996,Kensington/Ditmas Park pied-a-terre,unconfirmed,Sullivan,Brooklyn,Kensington,40.6433,-73.97386,False,strict,Entire home/apt,2017,261.0,52.0,30,3,4.0,1.0,108.0,outlier;
1436548,QT STUDIO FOR ROMANTIC COUPLES,unconfirmed,Gibson,Manhattan,Chinatown,40.71601,-73.99123,True,strict,Entire home/apt,2014,1059.0,212.0,3,107,4.0,1.0,418.0,not-outlier;
1437101,Own Room & Bath, Sunny Town House, 18 to Wall St,verified,Campbell,Brooklyn,Bedford-Stuyvesant,40.68106,-73.9292,True,flexible,Private room,2017,701.0,140.0,3,29,5.0,1.0,180.0,not-outlier;
1437653,Cozy & Charming Boerum Hill Flat,verified,Thompson,Brooklyn,Gowanus,40.68131,-73.98879,True,moderate,Entire home/apt,2007,279.0,56.0,6,69,3.0,1.0,168.0,not-outlier;
1438205,Park Slope Brooklyn!  Sunny Bedroom.,verified,Smith,Brooklyn,Park Slope,40.67264,-73.98136,False,strict,Private room,2013,335.0,67.0,3,232,4.0,1.0,418.0,not-outlier;
1440415,Stylish Garden House - Trendy area,verified,Turner,Brooklyn,Williamsburg,40.71422,-73.9484,True,moderate,Entire home/apt,2020,451.0,90.0,19,5,4.0,2.0,414.0,outlier;
1440967,Hells Kitchen Ground Fl 1-bedroom,unconfirmed,Owens,Manhattan,Hell's Kitchen,40.76001,-73.99133,True,moderate,Entire home/apt,2004,831.0,166.0,3,10,1.0,1.0,280.0,not-outlier;
1441519,Pre War Park Slope on Prospect Park,unconfirmed,Ryan,Brooklyn,South Slope,40.66441,-73.97974,True,flexible,Private room,2021,214.0,43.0,4,36,2.0,2.0,83.0,not-outlier;
1442071,Charming Apt in the Best Location!,unconfirmed,Cooper,Manhattan,West Village,40.73362,-74.00923,False,moderate,Entire home/apt,2007,767.0,153.0,5,94,2.0,1.0,398.0,not-outlier;
1443176,Amazing 1 bedroom apt with NYC View,unconfirmed,Robinson,Manhattan,Chelsea,40.74494,-73.9998,False,moderate,Entire home/apt,2021,1081.0,216.0,1,63,5.0,1.0,278.0,not-outlier;
1443728,Great spacious room by the L train!,unconfirmed,Russell,Brooklyn,Bushwick,40.69657,-73.9129,True,strict,Private room,2020,316.0,63.0,15,5,3.0,1.0,316.0,outlier;
1444281,Charming Brooklyn Studio,verified,Rogers,Brooklyn,Crown Heights,40.67106,-73.95463,True,moderate,Entire home/apt,2008,1009.0,202.0,3,238,5.0,1.0,29.0,not-outlier;
1444833,Private Room in Brownstone,unconfirmed,Stewart,Manhattan,Harlem,40.80748,-73.95589,True,moderate,Private room,2004,1178.0,236.0,2,101,2.0,1.0,2.0,not-outlier;
1445385,Bed Stuy Pride! Welcome to Brooklyn,unconfirmed,Moore,Brooklyn,Bedford-Stuyvesant,40.68991,-73.93179,True,flexible,Entire home/apt,2018,322.0,64.0,3,21,4.0,3.0,378.0,not-outlier;
1445938,Lovely Hell's Kitchen Studio...,verified,Scott,Manhattan,Hell's Kitchen,40.76147,-73.99152,True,strict,Entire home/apt,2016,993.0,199.0,2,72,4.0,1.0,125.0,not-outlier;
1446490,HOT SPOT FOR 20 AND 30 SOMETHING'S,unconfirmed,Chapman,Brooklyn,Bedford-Stuyvesant,40.68174,-73.91921,False,flexible,Entire home/apt,2021,656.0,131.0,2,40,3.0,1.0,57.0,not-outlier;
1447042,Cozy, Clean Cobble Hill Brownstone,unconfirmed,Fowler,Brooklyn,Cobble Hill,40.68538,-74.00056,False,flexible,Entire home/apt,2004,233.0,47.0,3,103,5.0,1.0,354.0,not-outlier;
1447594,Bright Loft Apt w Skylight in Wburg,unconfirmed,Roberts,Brooklyn,Williamsburg,40.70839,-73.94289,True,moderate,Entire home/apt,2016,512.0,102.0,6,66,2.0,2.0,266.0,not-outlier;
1448147,Cozy, beautiful doormen studio-,unconfirmed,Cunningham,Brooklyn,Fort Greene,40.69018,-73.98107,False,flexible,Entire home/apt,2014,97.0,19.0,3,35,1.0,1.0,226.0,not-outlier;
1448699,Carroll Gardens Gem-2BD with Garden,verified,Wright,Brooklyn,Carroll Gardens,40.68128,-73.99522,True,strict,Entire home/apt,2015,1135.0,227.0,31,121,5.0,1.0,321.0,outlier;
1449251,Sunny 1BR Center of East Village!,unconfirmed,Henderson,Manhattan,East Village,40.72948,-73.98694,False,strict,Entire home/apt,2017,279.0,56.0,8,15,4.0,1.0,30.0,not-outlier;
1449804,2BR in Cobble Hill, Brooklyn, NY,verified,Turner,Brooklyn,Carroll Gardens,40.68353,-73.9914,False,strict,Entire home/apt,2007,554.0,111.0,2,13,1.0,1.0,36.0,not-outlier;
1450356,Perfect East Village Apartment,unconfirmed,Carroll,Manhattan,East Village,40.72506,-73.98865,False,flexible,Entire home/apt,2020,664.0,133.0,2,129,1.0,1.0,85.0,not-outlier;
1451461,Beautiful SoHo Luxury Apartment,unconfirmed,Reed,Manhattan,SoHo,40.7253,-73.99916,True,strict,Entire home/apt,2018,108.0,22.0,5,8,3.0,1.0,69.0,not-outlier;
1452013,2 Rooms in Cottage NYC,unconfirmed,Phillips,Queens,Long Island City,40.75295,-73.93228,False,moderate,Private room,2011,1127.0,225.0,2,5,2.0,1.0,146.0,not-outlier;
1452565,Zen Minimalist w/Garden- Bedford L Stop,unconfirmed,Thompson,Brooklyn,Greenpoint,40.71947,-73.95252,True,flexible,Entire home/apt,2014,973.0,195.0,4,46,2.0,1.0,139.0,not-outlier;
1453117,Between Two Bridges 2BD -Whole Apt!,verified,Holmes,Manhattan,Chinatown,40.71283,-73.99703,False,flexible,Entire home/apt,2019,696.0,139.0,30,37,1.0,1.0,319.0,outlier;
1453670,BIG LUXURY LINCOLN CENTER AREA STUDIO + !!,unconfirmed,Howard,Manhattan,Upper West Side,40.77338,-73.98887,False,strict,Entire home/apt,2017,200.0,40.0,7,14,4.0,1.0,173.0,not-outlier;
1454222,Brooklyn Beauty - Large 2 bedroom Apartment,unconfirmed,Mason,Brooklyn,Crown Heights,40.67385,-73.94405,False,moderate,Entire home/apt,2004,777.0,155.0,5,37,1.0,1.0,354.0,not-outlier;
1454774,Entire Apartment in Astoria, 15mins from Manhattan,unconfirmed,Foster,Queens,Astoria,40.76856,-73.91828,True,strict,Entire home/apt,2012,290.0,58.0,5,1,1.0,1.0,324.0,not-outlier;
1455327,Gorgeous pvt room in West Village,verified,Ryan,Manhattan,West Village,40.73908,-74.00378,False,strict,Private room,2016,1008.0,202.0,3,209,1.0,1.0,351.0,not-outlier;
1455879,1 bedroom apt in Midtown West,unconfirmed,Wells,Manhattan,Hell's Kitchen,40.7625,-73.9869,False,moderate,Entire home/apt,2006,348.0,70.0,3,4,4.0,1.0,338.0,not-outlier;
1458640,Loft Suite @ The Box House Hotel,verified,Perry,Brooklyn,Greenpoint,40.73683,-73.9543,True,flexible,Entire home/apt,2016,237.0,47.0,3,43,1.0,28.0,225.0,not-outlier;
1459193,NYC Summer Getaway | Full Home 2BR,unconfirmed,Johnston,Queens,Astoria,40.76444,-73.92607,False,strict,Entire home/apt,2013,241.0,48.0,3,7,2.0,1.0,205.0,not-outlier;
1459745,Loft Suite @ The Box House Hotel,unconfirmed,Warren,Brooklyn,Greenpoint,40.7389,-73.95395,True,moderate,Entire home/apt,2015,1186.0,237.0,3,75,5.0,28.0,380.0,not-outlier;
1460297,Beautiful New Garden Apartment,unconfirmed,Hawkins,Manhattan,Upper West Side,40.77611,-73.97808,True,strict,Entire home/apt,2010,626.0,125.0,1,88,3.0,1.0,321.0,not-outlier;
1460850,Loft Suite @ Box House Hotel,verified,Murray,Brooklyn,Greenpoint,40.73806,-73.95462,False,strict,Entire home/apt,2009,413.0,83.0,3,73,3.0,28.0,324.0,not-outlier;
1461402,Loft Suite @ The Box House Hotel,unconfirmed,Montgomery,Brooklyn,Greenpoint,40.73661,-73.95479,True,flexible,Entire home/apt,2006,511.0,102.0,3,89,4.0,28.0,180.0,not-outlier;
1461954,Loft Suite @ The Box House Hotel,verified,Hawkins,Brooklyn,Greenpoint,40.73857,-73.95435,True,flexible,Entire home/apt,2019,659.0,132.0,3,23,4.0,28.0,5.0,not-outlier;
1462507,Lovely apt in Williamsburg, BK,unconfirmed,Moore,Brooklyn,Williamsburg,40.711,-73.96225,False,flexible,Entire home/apt,2009,285.0,57.0,3,11,5.0,1.0,169.0,not-outlier;
1463059,Williamsburg HUGE SUNNY next2train!,verified,Crawford,Brooklyn,Williamsburg,40.70686,-73.95365,True,flexible,Private room,2012,833.0,167.0,28,84,2.0,6.0,345.0,outlier;
1463611,Loft Suite @ Box House Hotel,unconfirmed,Edwards,Brooklyn,Greenpoint,40.73857,-73.95299,False,moderate,Entire home/apt,2015,883.0,177.0,3,54,1.0,28.0,369.0,not-outlier;
1464163,Modern apartment w/ gorgeous view,verified,Kelley,Brooklyn,Williamsburg,40.71095,-73.95239,True,moderate,Private room,2015,921.0,184.0,3,17,1.0,1.0,281.0,not-outlier;
1464716,Sunny, clean br available,unconfirmed,Turner,Brooklyn,Williamsburg,40.70918,-73.94881,False,strict,Private room,2005,629.0,126.0,7,1,3.0,2.0,2.0,not-outlier;
1465268,Have Whole Apt! Prime Williamsburg!,unconfirmed,Tucker,Brooklyn,Williamsburg,40.71685,-73.96573,False,flexible,Entire home/apt,2004,130.0,26.0,1,73,5.0,1.0,325.0,not-outlier;
1465820,Panoramic View Central Park & NYC,unconfirmed,Clark,Manhattan,Upper West Side,40.7909,-73.96762,False,flexible,Entire home/apt,2021,1128.0,226.0,3,36,4.0,1.0,122.0,not-outlier;
1466373,E Williamsburg Apartment with Yard,unconfirmed,Andrews,Brooklyn,Williamsburg,40.71143,-73.94159,True,moderate,Private room,2011,459.0,92.0,2,98,5.0,2.0,210.0,not-outlier;
1467477,Sublet in Brooklyn/Lefferts Gardens,verified,Cooper,Brooklyn,Crown Heights,40.66469,-73.96091,True,moderate,Private room,2015,802.0,160.0,5,2,4.0,1.0,69.0,not-outlier;
1468030,Cozy Corner, Bedford Ave  Brooklyn!,unconfirmed,Douglas,Brooklyn,Bedford-Stuyvesant,40.68855,-73.95405,True,moderate,Private room,2017,314.0,63.0,5,18,1.0,3.0,244.0,not-outlier;
1468582,HISTORIC WILLIAMSBURG, BKLYN #1,verified,Myers,Brooklyn,Williamsburg,40.71653,-73.95554,True,strict,Private room,2021,375.0,75.0,3,24,5.0,3.0,112.0,not-outlier;
1469134,Inexpensive apartment in exchange for cat-care,unconfirmed,Russell,Brooklyn,Fort Greene,40.69309,-73.97074,True,flexible,Private room,2010,572.0,114.0,3,1,5.0,1.0,39.0,not-outlier;
1469686,Private room in 2 br Apt, Wburg, BK,unconfirmed,Anderson,Brooklyn,Williamsburg,40.70638,-73.96627,True,flexible,Private room,2021,894.0,179.0,1,2,2.0,1.0,95.0,not-outlier;
1470239,Bright, Airy Williamsburg Apt,verified,Jones,Brooklyn,Williamsburg,40.71629,-73.95786,True,flexible,Entire home/apt,2009,949.0,190.0,14,23,3.0,1.0,268.0,outlier;
1470791,Large Double Room  Queenbed Wifi,verified,Owens,Brooklyn,Bedford-Stuyvesant,40.68622,-73.94675,False,flexible,Private room,2007,495.0,99.0,2,93,3.0,4.0,131.0,not-outlier;
1471343,Low$pacious in Williamsburg, Bklyn,verified,Roberts,Brooklyn,Williamsburg,40.71635,-73.94609,False,flexible,Private room,2012,584.0,117.0,3,0,4.0,1.0,56.0,not-outlier;
1471896,1 Bdrm in 2 Bdrm Apt in Upper East Lux Drmn Bldng,verified,Ryan,Manhattan,Upper East Side,40.77272,-73.95307,True,strict,Private room,2006,281.0,56.0,3,0,3.0,2.0,239.0,not-outlier;
1472448,Charming 1BD in SoHo,unconfirmed,Adams,Manhattan,SoHo,40.72509,-74.00304,False,flexible,Entire home/apt,2011,1022.0,204.0,5,152,5.0,1.0,137.0,not-outlier;
1473000,Feel like you never leave your home,verified,Dixon,Brooklyn,East New York,40.66795,-73.89232,True,moderate,Entire home/apt,2006,186.0,37.0,1,119,1.0,2.0,25.0,not-outlier;
1479076,Giant Sunny Bedroom & Private Bath in my Apartment,verified,Brooks,Manhattan,Upper West Side,40.79044,-73.97513,False,flexible,Private room,2011,1055.0,211.0,3,14,1.0,1.0,239.0,not-outlier;
1479628,Prime location! Backyard & outdoor shower! Unique!,unconfirmed,Cunningham,Brooklyn,Greenpoint,40.72668,-73.95762,False,moderate,Private room,2007,300.0,60.0,14,65,4.0,1.0,400.0,outlier;
1480180,Private Room in Artist's Home, Stapleton, SI,unconfirmed,Russell,Staten Island,Clifton,40.62318,-74.07848,True,moderate,Private room,2014,1174.0,235.0,1,50,3.0,1.0,118.0,not-outlier;
1480732,Large Sunny Bedroom with Bay Window,verified,Scott,Manhattan,Harlem,40.82286,-73.94596,True,moderate,Private room,2006,131.0,26.0,3,33,1.0,3.0,129.0,not-outlier;
1481285,Harlem/Hamilton Heights Sunny Room,unconfirmed,Ellis,Manhattan,Harlem,40.82451,-73.94457,False,flexible,Private room,2013,97.0,19.0,3,30,5.0,3.0,164.0,not-outlier;
1481837,Clinton Hill Duplex near Pratt w/Balcony!,verified,Ross,Brooklyn,Bedford-Stuyvesant,40.69348,-73.95927,True,moderate,Private room,2009,648.0,130.0,3,13,4.0,1.0,29.0,not-outlier;
1482389,Sunny 1 BR, West 80s & Central Park,verified,Richardson,Manhattan,Upper West Side,40.78443,-73.97399,False,moderate,Entire home/apt,2004,772.0,154.0,30,18,5.0,5.0,66.0,outlier;
1482942,2 BD / 2BA WITH GARDEN, SLEEPS 6,verified,Perkins,Brooklyn,Crown Heights,40.67679,-73.95639,True,flexible,Entire home/apt,2019,286.0,57.0,4,1,5.0,1.0,400.0,not-outlier;
1483494,COMFORTABLE ROOM,unconfirmed,Farrell,Manhattan,East Harlem,40.79107,-73.94381,True,moderate,Private room,2016,481.0,96.0,3,216,5.0,1.0,279.0,not-outlier;
1484046,Charming Ridgewood Soulful  Walk-Up,verified,Grant,Queens,Ridgewood,40.70215,-73.91139,False,flexible,Private room,2011,398.0,80.0,2,98,5.0,1.0,201.0,not-outlier;
1484599,Comfortable, well-appointed room,verified,Davis,Brooklyn,Prospect Heights,40.67339,-73.96519,True,flexible,Private room,2020,1074.0,215.0,2,61,5.0,1.0,11.0,not-outlier;
1485151,2ND AVENUE OFF HOUSTON/LOFTLIKE STU,verified,Miller,Manhattan,Lower East Side,40.72209,-73.99274,True,strict,Entire home/apt,2019,788.0,158.0,30,13,4.0,9.0,116.0,outlier;
1485703,Share in NYC's trendy East Village,unconfirmed,Kelley,Manhattan,East Village,40.73171,-73.98717,False,flexible,Private room,2005,357.0,71.0,3,136,4.0,1.0,6.0,not-outlier;
1486255,Historic Brooklyn 2-Bedroom Apt,unconfirmed,Cunningham,Brooklyn,Bedford-Stuyvesant,40.69213,-73.951,False,flexible,Entire home/apt,2008,1171.0,234.0,2,39,2.0,2.0,332.0,not-outlier;
1486808,APT W/ OUTDOOR SPACE!! LONG TERM RENTAL PREFERRED!,verified,Russell,Manhattan,West Village,40.73237,-74.00608,True,strict,Entire home/apt,2008,736.0,147.0,14,65,4.0,1.0,195.0,outlier;
1487360,Come and go as  you please in BKLN!,verified,Bailey,Brooklyn,Kensington,40.64354,-73.97777,True,moderate,Entire home/apt,2013,887.0,177.0,3,62,2.0,1.0,115.0,not-outlier;
1487912,Room in Huge 1200sf W Harlem Suite,verified,Wright,Manhattan,Harlem,40.80343,-73.9531,False,strict,Private room,2022,764.0,153.0,3,47,3.0,1.0,274.0,not-outlier;
1488465,Huge, Sunny, Open Loft in Brooklyn,unconfirmed,Howard,Brooklyn,Bushwick,40.70462,-73.9228,True,moderate,Entire home/apt,2022,480.0,96.0,2,42,4.0,1.0,215.0,not-outlier;
1489017,Cozy Nook in Heart of Williamsburg,unconfirmed,Spencer,Brooklyn,Williamsburg,40.71394,-73.96267,True,moderate,Private room,2015,278.0,56.0,3,207,5.0,2.0,134.0,not-outlier;
1489569,Peaceful Room...,verified,Lloyd,Brooklyn,Bay Ridge,40.6339,-74.02035,False,strict,Private room,2019,327.0,65.0,4,72,3.0,2.0,67.0,not-outlier;
1490674,Harlem on the Range,unconfirmed,Hunt,Manhattan,Harlem,40.8076,-73.94433,False,strict,Entire home/apt,2017,488.0,98.0,30,25,5.0,1.0,311.0,outlier;
1491226,Amazing Park Slope Duplex with Deck,unconfirmed,Jones,Brooklyn,South Slope,40.66485,-73.98343,False,flexible,Entire home/apt,2007,433.0,87.0,2,215,1.0,1.0,325.0,not-outlier;
1491778,Entire 2 Bedroom Apartment in Williamsburg,unconfirmed,Ferguson,Brooklyn,Williamsburg,40.71279,-73.95852,True,flexible,Entire home/apt,2017,758.0,152.0,4,26,4.0,1.0,313.0,not-outlier;
1492331,Big Bright E Village 2BR (Baby Nursery),unconfirmed,Cooper,Manhattan,Gramercy,40.73294,-73.98282,False,strict,Entire home/apt,2009,910.0,182.0,5,18,1.0,1.0,6.0,not-outlier;
1492883,Private Manhattan Studio on Harlem/Heights Border,verified,Gibson,Manhattan,Washington Heights,40.83456,-73.9457,False,moderate,Entire home/apt,2005,662.0,132.0,3,18,3.0,1.0,319.0,not-outlier;
1493435,Luxury Williamsburg, Brooklyn LOFT,unconfirmed,Hill,Brooklyn,Williamsburg,40.72091,-73.95814,True,flexible,Entire home/apt,2020,144.0,29.0,2,320,2.0,1.0,312.0,not-outlier;
1493988,Artist Loft-McCarren Park-Williamsburg-BrooklynNYC,unconfirmed,Nelson,Brooklyn,Williamsburg,40.71819,-73.95414,False,moderate,Private room,2007,705.0,141.0,2,160,1.0,2.0,122.0,not-outlier;
1494540,Chelsea/Meat Packing  Artist Space!,verified,Craig,Manhattan,West Village,40.73887,-74.00342,False,strict,Private room,2016,1145.0,229.0,2,78,4.0,1.0,57.0,not-outlier;
1495092,Elegant Spacious Family Townhouse,verified,Owens,Manhattan,Upper West Side,40.77892,-73.98238,True,moderate,Entire home/apt,2003,835.0,167.0,30,64,1.0,1.0,125.0,outlier;
1495645,Large Master Bedroom - Williamsburg,unconfirmed,Sullivan,Brooklyn,Williamsburg,40.71336,-73.96192,False,strict,Private room,2019,508.0,102.0,2,219,3.0,2.0,118.0,not-outlier;
1497301,Lovely Upper East Yorkville 1 BDRM,verified,Kelley,Manhattan,Upper East Side,40.7761,-73.95265,False,strict,Entire home/apt,2004,1113.0,223.0,4,102,4.0,2.0,313.0,not-outlier;
1497854,Cozy Upper East Side Studio,verified,Ross,Manhattan,Upper East Side,40.77471,-73.95574,True,moderate,Entire home/apt,2008,1167.0,233.0,2,32,4.0,1.0,194.0,not-outlier;
1498406,Large Cozy Room #2, Landmark Home 1 Block to PRATT,verified,West,Brooklyn,Clinton Hill,40.68625,-73.96446,False,strict,Private room,2006,352.0,70.0,3,15,3.0,6.0,61.0,not-outlier;
1498958,Lovely studio in East Village, NY,verified,Cole,Manhattan,East Village,40.725,-73.98851,False,flexible,Entire home/apt,2021,270.0,54.0,5,1,1.0,1.0,294.0,not-outlier;
1499511,NYC Summer Discount  1 BR Gramercy Apt,verified,Cole,Manhattan,Kips Bay,40.74016,-73.97665,False,strict,Entire home/apt,2009,510.0,102.0,3,12,1.0,1.0,73.0,not-outlier;
1500063,Awesome views, Central location,verified,Dixon,Manhattan,Midtown,40.75023,-73.98293,True,moderate,Entire home/apt,2021,758.0,152.0,10,19,4.0,1.0,225.0,not-outlier;
1500615,Spacious Manhattan Apartment near Central Park,unconfirmed,Nelson,Manhattan,Upper West Side,40.78867,-73.96809,True,strict,Entire home/apt,2012,1121.0,224.0,3,297,5.0,1.0,183.0,not-outlier;
1501168,Entire Apt: Sunny 2bd! 15min to NYC,unconfirmed,Owens,Brooklyn,Crown Heights,40.66604,-73.95914,True,flexible,Entire home/apt,2015,52.0,10.0,3,12,5.0,1.0,33.0,not-outlier;
1501720,Your Historic House in Brooklyn,unconfirmed,Baker,Brooklyn,Flatbush,40.63593,-73.96076,True,flexible,Entire home/apt,2015,365.0,73.0,4,9,2.0,1.0,364.0,not-outlier;
1502272,Creative Director's Chinatown Loft,verified,Clark,Manhattan,Chinatown,40.71638,-73.99167,False,moderate,Entire home/apt,2005,1045.0,209.0,15,9,5.0,1.0,11.0,outlier;
1502824,HOSTING YOUR COZY,  ECLECTIC MILIEU FOR NYC VISIT,verified,Cole,Manhattan,Inwood,40.86658,-73.92558,False,flexible,Private room,2019,151.0,30.0,7,46,4.0,2.0,287.0,not-outlier;
1503377,Charming private room in New-York,verified,Stevens,Brooklyn,Williamsburg,40.71179,-73.96449,True,moderate,Private room,2021,244.0,49.0,4,42,4.0,2.0,111.0,not-outlier;
1503929,Cozy bedroom near Times Square,unconfirmed,Cameron,Manhattan,Hell's Kitchen,40.76186,-73.99165,False,moderate,Private room,2019,759.0,152.0,2,118,3.0,3.0,217.0,not-outlier;
1504481,Artist's Flat in Historic Building #10263,verified,Carroll,Brooklyn,Williamsburg,40.71417,-73.95917,False,strict,Entire home/apt,2021,865.0,173.0,30,53,3.0,1.0,420.0,outlier;
1505034,Queen size sofa bed in Harlem,unconfirmed,Morrison,Manhattan,Harlem,40.82772,-73.93877,False,strict,Private room,2012,1070.0,214.0,1,15,2.0,1.0,85.0,not-outlier;
1505586,Bklyn 6 Beds 1 Bathroom Rental 2,verified,Harper,Brooklyn,East Flatbush,40.63602,-73.94607,False,strict,Entire home/apt,2021,171.0,34.0,3,64,4.0,4.0,195.0,not-outlier;
1506138,Bklyn 4 Beds 1 Bathroom Rental 3,unconfirmed,Howard,Brooklyn,East Flatbush,40.63759,-73.9459,False,strict,Entire home/apt,2021,964.0,193.0,3,51,2.0,4.0,196.0,not-outlier;
1506691,4 Beds 2 Bathrooms Rental 1,verified,Alexander,Brooklyn,East Flatbush,40.63611,-73.94637,False,moderate,Entire home/apt,2016,900.0,180.0,3,79,1.0,4.0,220.0,not-outlier;
1507243,Stylish & Quiet NYC Retreat!,unconfirmed,Reed,Manhattan,Harlem,40.803,-73.95278,True,strict,Private room,2007,890.0,178.0,3,202,3.0,1.0,218.0,not-outlier;
1507795,Bright, new luxury apartment in doorman building,verified,Hamilton,Manhattan,Upper West Side,40.79526,-73.9655,False,flexible,Entire home/apt,2007,1075.0,215.0,1,23,3.0,1.0,211.0,not-outlier;
1511109,TIMES SQUARE HOUSE!,unconfirmed,Williams,Manhattan,Hell's Kitchen,40.75782,-73.99349,True,flexible,Private room,2016,481.0,96.0,5,110,4.0,2.0,393.0,not-outlier;
1511661,Beautiful Room in a Beautiful New NYC Apartment,unconfirmed,Edwards,Manhattan,Harlem,40.83177,-73.95,True,strict,Private room,2003,983.0,197.0,1,56,5.0,1.0,420.0,not-outlier;
1512214,Best West Village/Meatpacking Space,unconfirmed,Gray,Manhattan,West Village,40.73104,-74.00879,False,strict,Private room,2005,759.0,152.0,1,7,3.0,1.0,321.0,not-outlier;
1513318,Heavy Sun, Quiet, Arty 1 Bedroom,unconfirmed,Johnston,Brooklyn,Sunset Park,40.64372,-74.02066,False,flexible,Entire home/apt,2007,1167.0,233.0,18,19,1.0,1.0,155.0,outlier;
1513870,Cosy apartment in West Village,unconfirmed,Kelly,Manhattan,Greenwich Village,40.72886,-74.00013,True,moderate,Private room,2011,166.0,33.0,3,7,2.0,1.0,392.0,not-outlier;
1514423,Spacious Lower East Side Apt in NYC,verified,Ferguson,Manhattan,Lower East Side,40.71868,-73.99017,False,strict,Entire home/apt,2011,461.0,92.0,1,53,1.0,1.0,149.0,not-outlier;
1514975,ARTY 2 BED EAST VILLAGE GEM,verified,Carroll,Manhattan,East Village,40.72143,-73.98117,False,moderate,Entire home/apt,2003,944.0,189.0,3,265,1.0,2.0,15.0,not-outlier;
